[Point Spectroscopy Data]
Approach Rate=0.5001 µm/sec
Retreat Rate=0.5001 µm/sec
Z Start=-5.5000 µm
Z End=5.5000 µm
Cycle Hold Time=0.000 sec
½ Cycle Hold Time=0.000 sec
Z Piezo Linerizer On=yes
Trigger on:Deflection Signal   >==0.117200 µm

[Series layout]
Points Number=692
Series Number=1
Trace Z Position, µm	Deflection Signal, V	Retrace Z Position, µm  Deflection Signal, V

[Data]
 -2.543006	 -0.254593	 -1.026881	 -0.284100
 -2.532253	 -0.250942	 -1.037634	 -0.280754
 -2.521500	 -0.254897	 -1.048387	 -0.272540
 -2.510747	 -0.251246	 -1.059139	 -0.280449
 -2.499995	 -0.255809	 -1.069892	 -0.274670
 -2.489242	 -0.259764	 -1.080645	 -0.277407
 -2.478489	 -0.258243	 -1.091398	 -0.274061
 -2.467737	 -0.260372	 -1.102150	 -0.272540
 -2.456984	 -0.257330	 -1.112903	 -0.267673
 -2.446231	 -0.260372	 -1.123655	 -0.276495
 -2.435479	 -0.261589	 -1.134408	 -0.278320
 -2.424726	 -0.260677	 -1.145161	 -0.279537
 -2.413973	 -0.260677	 -1.155914	 -0.275582
 -2.403221	 -0.261285	 -1.166666	 -0.274670
 -2.392468	 -0.261893	 -1.177419	 -0.276799
 -2.381715	 -0.260372	 -1.188172	 -0.267977
 -2.370963	 -0.261589	 -1.198924	 -0.277407
 -2.360210	 -0.265544	 -1.209677	 -0.275582
 -2.349457	 -0.264935	 -1.220430	 -0.276495
 -2.338705	 -0.264631	 -1.231182	 -0.275278
 -2.327952	 -0.264327	 -1.241935	 -0.274365
 -2.317199	 -0.267673	 -1.252688	 -0.273757
 -2.306446	 -0.264631	 -1.263440	 -0.274974
 -2.295694	 -0.268586	 -1.274193	 -0.276799
 -2.284941	 -0.273453	 -1.284946	 -0.275886
 -2.274188	 -0.271628	 -1.295699	 -0.273757
 -2.263436	 -0.274974	 -1.306451	 -0.274974
 -2.252683	 -0.274670	 -1.317204	 -0.269803
 -2.241930	 -0.277103	 -1.327957	 -0.270107
 -2.231178	 -0.276799	 -1.338709	 -0.273453
 -2.220425	 -0.274974	 -1.349462	 -0.270107
 -2.209672	 -0.276495	 -1.360215	 -0.274974
 -2.198920	 -0.276799	 -1.370967	 -0.270107
 -2.188167	 -0.274061	 -1.381720	 -0.273149
 -2.177414	 -0.274670	 -1.392473	 -0.272844
 -2.166662	 -0.279537	 -1.403226	 -0.271323
 -2.155909	 -0.277407	 -1.413978	 -0.273149
 -2.145156	 -0.277407	 -1.424731	 -0.274670
 -2.134403	 -0.280449	 -1.435484	 -0.271932
 -2.123651	 -0.278320	 -1.446236	 -0.271323
 -2.112898	 -0.284404	 -1.456989	 -0.274974
 -2.102145	 -0.281970	 -1.467742	 -0.267977
 -2.091393	 -0.284404	 -1.478494	 -0.271932
 -2.080640	 -0.279233	 -1.489247	 -0.268586
 -2.069887	 -0.280754	 -1.500000	 -0.271323
 -2.059134	 -0.285621	 -1.510752	 -0.267673
 -2.048382	 -0.286229	 -1.521505	 -0.272844
 -2.037629	 -0.283796	 -1.532258	 -0.272236
 -2.026877	 -0.287446	 -1.543010	 -0.267065
 -2.016124	 -0.288663	 -1.553763	 -0.265848
 -2.005371	 -0.288359	 -1.564516	 -0.268890
 -1.994618	 -0.288359	 -1.575269	 -0.266152
 -1.983866	 -0.288054	 -1.586021	 -0.275278
 -1.973113	 -0.287142	 -1.596774	 -0.267977
 -1.962361	 -0.290488	 -1.607527	 -0.268282
 -1.951607	 -0.294442	 -1.618279	 -0.269803
 -1.940855	 -0.294442	 -1.629032	 -0.266456
 -1.930102	 -0.292921	 -1.639785	 -0.266152
 -1.919350	 -0.297484	 -1.650537	 -0.270411
 -1.908597	 -0.294442	 -1.661290	 -0.268586
 -1.897844	 -0.292009	 -1.672043	 -0.267065
 -1.887091	 -0.298093	 -1.682795	 -0.267673
 -1.876339	 -0.297180	 -1.693548	 -0.264935
 -1.865586	 -0.296268	 -1.704301	 -0.264631
 -1.854834	 -0.295659	 -1.715054	 -0.268890
 -1.844081	 -0.299005	 -1.725806	 -0.268890
 -1.833328	 -0.298397	 -1.736559	 -0.269194
 -1.822575	 -0.300222	 -1.747311	 -0.263414
 -1.811823	 -0.299918	 -1.758064	 -0.258243
 -1.801070	 -0.299614	 -1.768817	 -0.262502
 -1.790318	 -0.297180	 -1.779570	 -0.267065
 -1.779564	 -0.302960	 -1.790322	 -0.261893
 -1.768812	 -0.304177	 -1.801075	 -0.264631
 -1.758059	 -0.300831	 -1.811828	 -0.267065
 -1.747307	 -0.305698	 -1.822580	 -0.265544
 -1.736554	 -0.307219	 -1.833333	 -0.260068
 -1.725801	 -0.304481	 -1.844086	 -0.266761
 -1.715048	 -0.303264	 -1.854838	 -0.262806
 -1.704296	 -0.304177	 -1.865591	 -0.265240
 -1.693543	 -0.304785	 -1.876344	 -0.266761
 -1.682791	 -0.307827	 -1.887097	 -0.263414
 -1.672038	 -0.302960	 -1.897849	 -0.259156
 -1.661285	 -0.308740	 -1.908602	 -0.262198
 -1.650532	 -0.307827	 -1.919355	 -0.259156
 -1.639780	 -0.312086	 -1.930107	 -0.262198
 -1.629027	 -0.314824	 -1.940860	 -0.263414
 -1.618274	 -0.309956	 -1.951613	 -0.257939
 -1.607522	 -0.312998	 -1.962365	 -0.264023
 -1.596769	 -0.310565	 -1.973118	 -0.264631
 -1.586016	 -0.313607	 -1.983871	 -0.264631
 -1.575264	 -0.314824	 -1.994623	 -0.258243
 -1.564511	 -0.312086	 -2.005376	 -0.260677
 -1.553758	 -0.316040	 -2.016129	 -0.261589
 -1.543005	 -0.311782	 -2.026881	 -0.259156
 -1.532253	 -0.315128	 -2.037634	 -0.257939
 -1.521500	 -0.316345	 -2.048387	 -0.254288
 -1.510747	 -0.312086	 -2.059139	 -0.258547
 -1.499995	 -0.317257	 -2.069892	 -0.258243
 -1.489242	 -0.317561	 -2.080645	 -0.260981
 -1.478489	 -0.318778	 -2.091398	 -0.258243
 -1.467737	 -0.314824	 -2.102150	 -0.252463
 -1.456984	 -0.314215	 -2.112903	 -0.257330
 -1.446231	 -0.318778	 -2.123656	 -0.250334
 -1.435479	 -0.323950	 -2.134408	 -0.258547
 -1.424726	 -0.318170	 -2.145161	 -0.257635
 -1.413973	 -0.317866	 -2.155914	 -0.260372
 -1.403220	 -0.317866	 -2.166666	 -0.257026
 -1.392468	 -0.321212	 -2.177419	 -0.253680
 -1.381715	 -0.318778	 -2.188172	 -0.256114
 -1.370963	 -0.321212	 -2.198925	 -0.257330
 -1.360210	 -0.322733	 -2.209677	 -0.253376
 -1.349457	 -0.325166	 -2.220430	 -0.256114
 -1.338704	 -0.325471	 -2.231182	 -0.253376
 -1.327952	 -0.326079	 -2.241935	 -0.257939
 -1.317199	 -0.325471	 -2.252688	 -0.251855
 -1.306446	 -0.326991	 -2.263441	 -0.254288
 -1.295694	 -0.330946	 -2.274193	 -0.253072
 -1.284941	 -0.326079	 -2.284946	 -0.258547
 -1.274188	 -0.330642	 -2.295699	 -0.250942
 -1.263436	 -0.332467	 -2.306452	 -0.253680
 -1.252683	 -0.327904	 -2.317204	 -0.256722
 -1.241930	 -0.328208	 -2.327957	 -0.254593
 -1.231177	 -0.333988	 -2.338709	 -0.253680
 -1.220425	 -0.334596	 -2.349462	 -0.256722
 -1.209672	 -0.331250	 -2.360215	 -0.253680
 -1.198919	 -0.333988	 -2.370968	 -0.250030
 -1.188167	 -0.333075	 -2.381720	 -0.250638
 -1.177414	 -0.333075	 -2.392473	 -0.251551
 -1.166661	 -0.327296	 -2.403225	 -0.246684
 -1.155909	 -0.332163	 -2.413979	 -0.254288
 -1.145156	 -0.336117	 -2.424731	 -0.246075
 -1.134403	 -0.327904	 -2.435484	 -0.251246
 -1.123650	 -0.333380	 -2.446236	 -0.244554
 -1.112898	 -0.332163	 -2.456989	 -0.247900
 -1.102145	 -0.333684	 -2.467742	 -0.248205
 -1.091392	 -0.330946	 -2.478495	 -0.251551
 -1.080640	 -0.334901	 -2.489247	 -0.247596
 -1.069887	 -0.336422	 -2.500000	 -0.251246
 -1.059134	 -0.334901	 -2.510752	 -0.250030
 -1.048382	 -0.339159	 -2.521505	 -0.247292
 -1.037629	 -0.333380	 -2.532258	 -0.245771
 -1.026876	 -0.333988	 -2.543010	 -0.250334
 -1.016124	 -0.335205	 -2.553763	 -0.249117
 -1.005371	 -0.332467	 -2.564516	 -0.242425
 -0.994618	 -0.337030	 -2.575269	 -0.242729
 -0.983866	 -0.335813	 -2.586021	 -0.242121
 -0.973113	 -0.337638	 -2.596774	 -0.242425
 -0.962360	 -0.341897	 -2.607527	 -0.246684
 -0.951607	 -0.340680	 -2.618279	 -0.240600
 -0.940855	 -0.342506	 -2.629032	 -0.240600
 -0.930102	 -0.338247	 -2.639785	 -0.245163
 -0.919349	 -0.340376	 -2.650537	 -0.244554
 -0.908597	 -0.346156	 -2.661290	 -0.245467
 -0.897844	 -0.342201	 -2.672043	 -0.250030
 -0.887091	 -0.340072	 -2.682795	 -0.244250
 -0.876339	 -0.346764	 -2.693548	 -0.243642
 -0.865586	 -0.341897	 -2.704301	 -0.242121
 -0.854833	 -0.341593	 -2.715054	 -0.241816
 -0.844081	 -0.340376	 -2.725806	 -0.242425
 -0.833328	 -0.346156	 -2.736559	 -0.238470
 -0.822575	 -0.347068	 -2.747311	 -0.239991
 -0.811823	 -0.343722	 -2.758064	 -0.241816
 -0.801070	 -0.347981	 -2.768817	 -0.236341
 -0.790317	 -0.347373	 -2.779570	 -0.242729
 -0.779564	 -0.344939	 -2.790322	 -0.237558
 -0.768812	 -0.345852	 -2.801075	 -0.239383
 -0.758059	 -0.346156	 -2.811828	 -0.237558
 -0.747306	 -0.347981	 -2.822581	 -0.235428
 -0.736554	 -0.350110	 -2.833333	 -0.239079
 -0.725801	 -0.346460	 -2.844086	 -0.239991
 -0.715048	 -0.344635	 -2.854838	 -0.237862
 -0.704296	 -0.343722	 -2.865591	 -0.236645
 -0.693543	 -0.347981	 -2.876344	 -0.242121
 -0.682790	 -0.350719	 -2.887097	 -0.231778
 -0.672038	 -0.345852	 -2.897849	 -0.234820
 -0.661285	 -0.345547	 -2.908602	 -0.234820
 -0.650532	 -0.347068	 -2.919354	 -0.232082
 -0.639780	 -0.348285	 -2.930107	 -0.238166
 -0.629027	 -0.353457	 -2.940860	 -0.232690
 -0.618274	 -0.348894	 -2.951613	 -0.234820
 -0.607521	 -0.350415	 -2.962365	 -0.229953
 -0.596769	 -0.352848	 -2.973118	 -0.236645
 -0.586016	 -0.350415	 -2.983871	 -0.230561
 -0.575263	 -0.349502	 -2.994623	 -0.228736
 -0.564511	 -0.358020	 -3.005376	 -0.233603
 -0.553758	 -0.356194	 -3.016129	 -0.228432
 -0.543005	 -0.348894	 -3.026881	 -0.230257
 -0.532253	 -0.355586	 -3.037634	 -0.234516
 -0.521500	 -0.353152	 -3.048387	 -0.229040
 -0.510747	 -0.350415	 -3.059140	 -0.227215
 -0.499995	 -0.354673	 -3.069892	 -0.234211
 -0.489242	 -0.352848	 -3.080645	 -0.233907
 -0.478489	 -0.355282	 -3.091398	 -0.225694
 -0.467736	 -0.352848	 -3.102150	 -0.229040
 -0.456984	 -0.353152	 -3.112903	 -0.225086
 -0.446231	 -0.350719	 -3.123656	 -0.230561
 -0.435478	 -0.353152	 -3.134408	 -0.226302
 -0.424726	 -0.354065	 -3.145161	 -0.232386
 -0.413973	 -0.352240	 -3.155914	 -0.224781
 -0.403220	 -0.357107	 -3.166667	 -0.228736
 -0.392468	 -0.357715	 -3.177419	 -0.225694
